,nombre,marca,presentacion,precio,lugar
772,Aceitunas Negras Enteras,Floresur, 345 g,4 490 $,Éxito
773,Aceitunas Negras Enteras,Maestranza, 350 g,7 490 $,Éxito
774,Aceitunas Negras Deshuesadas,Maestranza, 350 g,6 990 $,Éxito
775,Aceitunas Verdes Deshuesadas,Maestranza, 300 g,6 990 $,Éxito
776,Aceitunas Verdes Rellenas con Anchoa,Floresur, 300 g,4 490 $,Éxito
777,Aceitunas Verdes Rellenas con Pimentón,Al Fresco, 250 g,5 880 $,Éxito
778,Aceitunas Verdes Rellenas con Pimentón,Floresur, 300 g,4 490 $,Éxito
779,Aceitunas Verdes Rellenas con Pimentón,Éxito, 250 g,4 820 $,Éxito
780,Aceitunas Verdes Deshuesadas,Floresur, 750 g,7 990 $,Éxito
781,Aceitunas Verdes Deshuesadas,Carbonell, 350 g,7 990 $,Éxito
782,Aceitunas Verdes Rellenas con Anchoa,Sabor Español, 350 g,6 240 $,Éxito
783,Aceitunas Verdes Rellenas con Pimentón,Sabor Español, 420 g,10 640 $,Éxito
784,Coctel de Aceitunas,Sabor Español, 420 g,8 250 $,Éxito
785,Aceitunas Verdes Deshuesadas,Maestranza, 320 g,10 990 $,Éxito
786,Aceitunas Verdes Enteras,Maestranza, 340 g,9 990 $,Éxito
787,Suero Costeño,Colanta, 200 g,4 410 $,Éxito
788,Suero Costeño,Alpina, 200 g,2 808 $,Éxito
789,Suero Costeño,La Bonga del Sinú, 500 g,9 890 $,Éxito
790,Mayonesa y Mostaza,La Constancia, 200 g,5 560 $,Éxito
791,Mayonesa y Mostaza,La Constancia, 350 g,9 980 $,Éxito
792,Mayonesa y Mostaza,La Constancia, 380 g,8 930 $,Éxito
793,Mayonesa y Mostaza,La Constancia, 200 g,5 560 $,Éxito
794,Mayonesa y Mostaza,La Constancia, 380 g,8 930 $,Éxito
795,Mayonesa y Mostaza,La Constancia, 380 g,8 870 $,Éxito
796,Mayonesa y Mostaza,La Constancia, 200 g,5 560 $,Éxito
797,Mayonesa y Mostaza,Fruco, 200 g,5 840 $,Éxito
798,Mayonesa y Mostaza,Fruco, 400 g,10 700 $,Éxito
799,Pasta de Tomate,Full Circle, 170 g,7 490 $,Éxito
800,Pasta de Tomate,Casino, 400 g,18 550 $,Éxito
801,Pasta de Tomate,Éxito, 200 g,3 960 $,Éxito
802,Pasta de Tomate,Hunts, 170 g,6 950 $,Éxito
803,Pasta de Tomate,Hunts, 340 g,13 250 $,Éxito
804,Pasta de Tomate,Éxito, 250 g,4 150 $,Éxito
805,Pasta de Tomate,La Constancia, 200 g,4 500 $,Éxito
806,Pasta de Tomate,Fruco, 200 g,4 800 $,Éxito
807,Pasta de Tomate,Hunts, 680 g,11 390 $,Éxito
808,Pasta de Tomate,Doridelicias, 370 g,8 660 $,Éxito
809,Salsa para Carnes,Fruco, 235 g,5 670 $,Éxito
810,Salsa para Carnes,Fruco, 144 g,4 360 $,Éxito
811,Salsa para Carnes,Éxito, 165 g,3 870 $,Éxito
812,Salsa Humo,Éxito, 160 g,2 800 $,Éxito
813,Salsa para Carnes,Porter, 275 g,6 660 $,Éxito
814,Salsa para Carnes Dietética,Taeq, 250 g,5 330 $,Éxito
815,Salsa para Carnes,Aderezos,1 050 g,10 390 $,Éxito
816,Salsa para Carnes,Porter, 280 g,6 980 $,Éxito
817,Canela en Astilla,Éxito, 20 g,3 450 $,Éxito
818,Canela en Astilla,Del Fogón, 20 g,3 420 $,Éxito
819,Canela en Astilla,El Rey, 30 g,5 310 $,Éxito
820,Canela en Polvo,Éxito, 50 g,4 840 $,Éxito
821,Canela en Astilla,El Rey, 20 g,3 810 $,Éxito
822,Canela en Astilla,El Rey, 11 g,2 320 $,Éxito
823,Fécula de Maíz,Maizena, 380 g,9 220 $,Éxito
824,Fécula de Maíz,Maizena, 90 g,1 910 $,Éxito
825,Fécula de Maíz,Maizena, 720 g,13 400 $,Éxito
826,Salsa Rosada,Fruco, 180 g,5 250 $,Éxito
827,Salsa Rosada,La Constancia, 200 g,4 940 $,Éxito
828,Salsa Rosada,La Constancia, 380 g,9 000 $,Éxito
829,Salsa Rosada,Éxito, 200 g,3 130 $,Éxito
830,Salsa Rosada,Éxito, 400 g,5 570 $,Éxito
831,Salsa Rosada,Fruco, 400 g,9 170 $,Éxito
832,Salsa Rosada,La Constancia,1 000 g,14 250 $,Éxito
833,Caldo de Gallina,Ricostilla, 396 g,11 880 $,Éxito
834,Caldo de Gallina,Éxito, 92 g,2 250 $,Éxito
835,Caldo de Gallina,Éxito, 138 g,3 500 $,Éxito
836,Caldo de Gallina,Maggi, 132 g,4 220 $,Éxito
837,Caldo de Gallina,Maggi, 528 g,16 150 $,Éxito
838,Caldo de Gallina,Maggi, 88 g,2 690 $,Éxito
839,Caldo de Gallina,Doña Gallina, 88 g,2 660 $,Éxito
840,Caldo de Gallina,Doña Gallina, 528 g,15 097 $,Éxito
841,Caldo de Gallina,Doña Gallina, 108 g,4 080 $,Éxito
842,Caldo de Gallina,Maggi, 120 g,3 380 $,Éxito
843,Caldo de Gallina,Doña Gallina, 264 g,8 360 $,Éxito
844,Caldo de Gallina,Knorr, 11 g,2 700 $,Éxito
845,Caldo de Gallina,Ekono, 92 g,2 350 $,Éxito
846,Caldo de Gallina,Ekono, 138 g,2 740 $,Éxito
847,Caldo de Gallina,Knorr, 528 g,15 642 $,Éxito
848,Caldo de Gallina,Maggi, 80 g,2 680 $,Éxito
849,Caldo de Gallina,Doña Gallina, 132 g,3 970 $,Éxito
850,Caldo de Gallina,Maggi, 264 g,7 590 $,Éxito
851,Pimienta Molida,El Rey, 60 g,3 280 $,Éxito
852,Pimienta Entera,Éxito, 10 g,1 150 $,Éxito
853,Pimienta Molida,Éxito, 60 g,2 287 $,Éxito
854,Pimienta Entera,Pomona, 125 g,22 050 $,Éxito
855,Pimienta Entera,Thompson, 70 g,21 400 $,Éxito
856,Crema Agria,Baulex, 200 g,5 240 $,Éxito
857,Crema Agria,Colanta, 400 g,6 990 $,Éxito
858,Crema Agria,Taconacho, 200 g,6 200 $,Éxito
859,Champiñones en Conserva Tajados,Éxito, 470 g,8 970 $,Éxito
860,Champiñones en Conserva Tajados,Casino, 230 g,8 990 $,Éxito
861,Champiñones en Conserva Tajados,Setas de Cuiva,1 000 g,17 550 $,Éxito
862,Champiñones en Conserva Tajados,Setas de Cuiva, 200 g,6 050 $,Éxito
863,Champiñones en Conserva Tajados,Setas de Cuiva, 360 g,9 060 $,Éxito
864,Mezcla para Torta con Sabor a Chocolate,Betty Crocker, 432 g,8 990 $,Éxito
865,Mezcla para Torta con Sabor a Vainilla,Betty Crocker, 517 g,7 780 $,Éxito
866,Mezcla para Torta con Sabor a Chocolate,Doña Torta, 500 g,7 420 $,Éxito
867,Mezcla para Torta con Sabor a Naranja,Doña Torta, 500 g,7 420 $,Éxito
868,Mezcla para Torta con Sabor a Vainilla,Doña Torta, 500 g,6 650 $,Éxito
869,Arvejas,del Éxito, 0.25 kg,6 030 $,Éxito
870,Arvejas,Ekono, 0.5 kg,1 450 $,Éxito
871,Arvejas,Éxito, 1 kg,2 490 $,Éxito
872,Arvejas,Éxito, 0.5 kg,1 390 $,Éxito
873,Maíz Pira,Aburra, 500 g,1 950 $,Éxito
874,Maíz Pira,Tot, 500 g,2 890 $,Éxito
875,Maíz Pira,Éxito,1 000 g,3 120 $,Éxito
876,Maíz Pira,Éxito, 500 g,1 490 $,Éxito
877,Macarrones en Codos,Casino, 500 g,7 830 $,Éxito
878,Macarrones en Codos,Conzazoni, 500 g,5 870 $,Éxito
879,Macarrones en Tubos,Corticella, 500 g,8 660 $,Éxito
880,Macarrones en Codos,Pastas La Muñeca, 250 g,1 580 $,Éxito
881,Macarrones en Tubos,Pastas La Muñeca, 250 g,1 520 $,Éxito
882,Macarrones en Tubos,Conzazoni, 500 g,4 700 $,Éxito
883,Macarrones en Tubos,Monticello, 500 g,5 680 $,Éxito
884,Macarrones en Tubos,Barilla, 500 g,6 990 $,Éxito
885,Macarrones en Tubos,Pastas La Muñeca, 250 g,1 580 $,Éxito
886,Macarrones en Tubos,Barilla, 500 g,6 890 $,Éxito
887,Macarrones en Codos,Doria, 250 g,1 710 $,Éxito
888,Macarrones en Tubos,Doria, 250 g,1 700 $,Éxito
889,Macarrones con Queso,Doria, 210 g,3 520 $,Éxito
890,Oregano,Kiska, 10 g,3 020 $,Éxito
891,Oregano,Rapisopas, 7 g,2 950 $,Éxito
892,Oregano,El Rey, 10 g,1 650 $,Éxito
893,Oregano,Éxito, 25 g,2 470 $,Éxito
894,Salsa Tártara,La Constancia, 200 g,5 240 $,Éxito
895,Salsa Tártara,La Constancia, 380 g,9 590 $,Éxito
896,Salsa Tártara,Fruco, 400 g,10 020 $,Éxito
897,Salsa Tártara,Éxito, 200 g,3 070 $,Éxito
898,Salsa Napolitana,Pacha Mama, 360 g,7 820 $,Éxito
899,Salsa Napolitana,Aderezos, 200 g,3 650 $,Éxito
900,Salsa Pesto a la Genovese,Casino, 190 g,12 990 $,Éxito
901,Salsa Napolitana,Rialto, 500 g,12 520 $,Éxito
902,Salsa Boloñesa,Casino, 420 g,10 990 $,Éxito
903,Salsa para Pasta de Champiñones,Hunts, 680 g,9 810 $,Éxito
904,Salsa para Pasta de Queso,Hunts, 680 g,11 540 $,Éxito
905,Salsa Amatriciana,Pomona, 350 g,13 950 $,Éxito
906,Salsa Napolitana,Casino, 420 g,9 990 $,Éxito
907,Salsa para Pasta,Barilla, 400 g,11 420 $,Éxito
908,Salsa Boloñesa,Barilla, 400 g,10 990 $,Éxito
909,Salsa para Pasta,La Constancia, 200 g,3 850 $,Éxito
910,Salsa Boloñesa,La Constancia, 200 g,4 510 $,Éxito
911,Salsa para Pasta,La Constancia, 200 g,5 120 $,Éxito
912,Salsa Napolitana,Monticello, 400 g,9 588 $,Éxito
913,Salsa Napolitana,Barilla, 400 g,8 990 $,Éxito
914,Salsa para Pasta de Queso,Barilla, 400 g,15 100 $,Éxito
915,Salsa Pesto a la Genovese,Barilla, 190 g,12 200 $,Éxito
916,Salsa Pesto a la Genovese,Pasticheli, 350 g,27 350 $,Éxito
917,Salsa para Pasta,Bucatti, 480 g,12 790 $,Éxito
918,Salsa para Pasta de Requesón,Barilla, 400 g,17 350 $,Éxito
919,Salsa para Pasta,Prego, 397 g,13 900 $,Éxito
920,Salsa Pesto a la Genovese,Monticello, 190 g,11 560 $,Éxito
921,Salsa para Pasta de Champiñones,Prego, 397 g,13 900 $,Éxito
922,Alcaparras,La Coruña, 250 g,6 200 $,Éxito
923,Alcaparras,La Coruña, 125 g,4 010 $,Éxito
924,Alcaparras,Maestranza, 112 g,4 990 $,Éxito
925,Alcaparras,Éxito, 250 g,3 530 $,Éxito
926,Alcaparras,Éxito, 125 g,5 140 $,Éxito
927,Alcaparras,Al Fresco, 250 g,5 880 $,Éxito
928,Alcaparras,Al Fresco, 125 g,3 910 $,Éxito
929,Alcaparras,Carbonell, 100 g,5 590 $,Éxito
930,Salsa Negra,La Constancia, 180 g,4 260 $,Éxito
931,Salsa Negra,La Constancia, 175 g,4 710 $,Éxito
932,Salsa Negra,Ekono, 165 g,1 280 $,Éxito
933,Salsa Negra,Éxito, 165 g,3 400 $,Éxito
934,Salsa Negra,Aderezos,1 100 g,7 650 $,Éxito
935,Cerezas en Conserva,La Coruña, 250 g,8 227 $,Éxito
936,Cerezas en Conserva,Al Fresco, 125 g,4 400 $,Éxito
937,Cerezas en Conserva,Al Fresco, 250 g,6 860 $,Éxito
938,Cerezas en Conserva,Al Fresco, 500 g,15 900 $,Éxito
939,Cerezas en Conserva,Éxito, 250 g,5 800 $,Éxito
940,Cerezas en Conserva,Éxito, 125 g,3 790 $,Éxito
941,Cerezas en Conserva,Éxito, 500 g,11 660 $,Éxito
942,Sazonador,Maggi, 30 g,2 700 $,Éxito
943,Sazonador,Maggi, 50 g,2 860 $,Éxito
944,Sazonador,Del Fogón, 58 g,1 790 $,Éxito
945,Sazonador,Triguisar, 70 g,2 120 $,Éxito
946,Sazonador,Don Gustico, 45 g,1 700 $,Éxito
947,Sazonador,Maggi, 23 g,2 680 $,Éxito
948,Sazonador,Maggi, 23 g,2 680 $,Éxito
949,Sazonador,Maggi, 23 g,2 680 $,Éxito
950,Sazonador,La Preferida, 35 g,2 990 $,Éxito
951,Sazonador,GustiArroz, 144 g,2 390 $,Éxito
952,Sazonador,El Rey, 55 g,2 390 $,Éxito
953,Sazonador,Éxito, 60 g,2 110 $,Éxito
954,Sazonador,Éxito, 50 g,1 740 $,Éxito
955,Sazonador,Old El Paso, 28 g,5 320 $,Éxito
956,Sazonador,Triguisar, 90 g,2 220 $,Éxito
957,Sazonador,Old El Paso, 28 g,5 310 $,Éxito
958,Sazonador,El Rey, 90 g,2 890 $,Éxito
959,Sazonador,El Rey, 200 g,5 330 $,Éxito
960,Sazonador,Maggi, 200 g,4 530 $,Éxito
961,Sazonador,Maggi, 90 g,2 940 $,Éxito
962,Sazonador,El Rey, 55 g,2 110 $,Éxito
963,Sazonador,Triguisar, 30 g, 910 $,Éxito
964,Ajonjolí,El Nogal, 250 g,7 700 $,Éxito
965,Chips de Chocolate,Corona, 250 g,6 680 $,Éxito
966,Salsa de Ají Picante,La Constancia, 100 g,2 840 $,Éxito
967,Barra de Cereal con Frutas,Kellogg's, 222 g,9 490 $,Éxito
968,Barra de Cereal con Frutas,Kellogg's, 222 g,9 490 $,Éxito
969,Barra de Cereal con Frutas,Quaker, 120 g,5 960 $,Éxito
970,Barra de Cereal con Frutas,Dipsa Food, 210 g,17 150 $,Éxito
971,Barra de Cereal con Nueces y Chips de Chocolate,Éxito, 138 g,5 880 $,Éxito
972,Barra de Muesli,Éxito, 138 g,5 880 $,Éxito
973,Barra de Cereal con Frutas,Tosh, 138 g,7 010 $,Éxito
974,Barra de Cereal,Dipsa Food, 210 g,17 150 $,Éxito
975,Barra de Cereal con Frutas,Special K, 138 g,7 500 $,Éxito
976,Barra de Arroz Achocolatado,Choco Krispis, 114 g,5 520 $,Éxito
977,Barra de Cereal con Nueces y Avena,Nature Valley, 252 g,11 950 $,Éxito
978,Barra de Cereal con Nueces,Kellogg's, 170 g,10 010 $,Éxito
979,Barra de Cereal con Frutas,Taeq, 120 g,5 920 $,Éxito
980,Barra de Cereal sin Azúcar,Tosh, 552 g,27 050 $,Éxito
981,Barra de Cereal con Nueces y Avena,Nature Valley, 252 g,11 950 $,Éxito
982,Barra de Cereal con Nueces y Avena,Quaker, 200 g,15 450 $,Éxito
983,Barra de Cereal con Nueces y Avena,Quaker, 200 g,15 450 $,Éxito
984,Barra de Arroz Inflado,Kellogg's, 132 g,6 930 $,Éxito
985,Barra de Hojuelas Azúcaradas,Zucaritas, 126 g,5 520 $,Éxito
986,Barra de Cereal con Nueces y Frutas,Tosh, 138 g,7 490 $,Éxito
987,Barra de Cereal con Chips de Chocolate,Tosh, 138 g,7 010 $,Éxito
988,Barra de Cereal con Nueces,Tosh, 138 g,6 800 $,Éxito
989,Barra de Cereal,Tosh, 138 g,6 840 $,Éxito
990,Barra de Arroz Inflado,Kellogg's, 132 g,7 310 $,Éxito
991,Barra de Cereal con Frutas y Chips de Chocolate,Special K, 138 g,7 500 $,Éxito
992,Barra de Muesli,Müsli, 210 g,8 610 $,Éxito
993,Barra de Cereal,Fitness, 141 g,6 670 $,Éxito
994,Barra de Cereal,Fitness, 141 g,6 670 $,Éxito
995,Salsa de Ají Picante,Badia, 500 g,13 000 $,Éxito
996,Salsa de Ají Picante,Azteca, 220 g,6 620 $,Éxito
997,Salsa de Ají Picante,Amazon, 98 g,7 640 $,Éxito
998,Salsa de Ají Picante,Baulex, 165 g,7 120 $,Éxito
999,Salsa de Ají Picante,Baulex, 165 g,7 410 $,Éxito
1000,Salsa de Ají Picante,Amazon, 167 g,6 640 $,Éxito
1001,Barra de Cereal con Nueces y Frutas,Tosh, 138 g,5 551 $,Éxito
1002,Barra de Cereal con Frutas,Tosh, 138 g,7 010 $,Éxito
1003,Barra de Cereal,Tosh, 552 g,23 750 $,Éxito
1004,Barra de Cereal sin Azúcar,Tosh, 138 g,7 330 $,Éxito
1005,Cúrcuma,El Rey, 39 g,6 630 $,Éxito
1006,Cúrcuma,El Rey, 30 g,2 580 $,Éxito
1007,Crema de Ajiaco,La Sopera, 42 g,1 240 $,Éxito
1008,Crema con Verduras,Maggi, 72 g,2 570 $,Éxito
1009,Crema de Ajiaco,La Sopera, 88 g,2 000 $,Éxito
1010,Crema de Camarones,Knorr, 62 g,2 810 $,Éxito
1011,Crema de Cebolla,Knorr, 66 g,2 810 $,Éxito
1012,Crema de Cebolla,Éxito, 70 g,1 970 $,Éxito
1013,Crema de Champiñones,La Sopera, 45 g,1 330 $,Éxito
1014,Crema de Champiñones,La Sopera, 90 g,1 990 $,Éxito
1015,Crema de Champiñones,Éxito, 70 g,1 570 $,Éxito
1016,Crema de Mazorca,Knorr, 57 g,2 810 $,Éxito
1017,Crema de Champiñones,Maggi, 72 g,2 670 $,Éxito
1018,Crema de Champiñones,Knorr, 64 g,2 810 $,Éxito
1019,Crema de Mazorca,Éxito, 70 g,1 970 $,Éxito
1020,Crema de Pollo,Carulla, 70 g,2 290 $,Éxito
1021,Crema de Champiñones con Pollo,Knorr, 62 g,2 810 $,Éxito
1022,Crema de Champiñones con Pollo,Maggi, 75 g,2 570 $,Éxito
1023,Crema de Pollo,Maggi, 76 g,2 700 $,Éxito
1024,Crema de Tomate,Maggi, 76 g,2 700 $,Éxito
1025,Crema de Tomate,La Sopera, 56 g,1 280 $,Éxito
1026,Crema de Tomate,La Sopera, 112 g,1 980 $,Éxito
1027,Crema de Tomate,La Sopera, 75 g,2 640 $,Éxito
1028,Crema de Espárragos,Knorr, 68 g,2 123 $,Éxito
1029,Crema de Mazorca,La Sopera, 91 g,2 000 $,Éxito
1030,Crema de Pollo,La Sopera, 45 g,1 240 $,Éxito
1031,Crema de Pollo,Knorr, 57 g,2 920 $,Éxito
1032,Crema de Champiñones con Pollo,Éxito, 70 g,1 570 $,Éxito
1033,Crema con Verduras con Pollo,Maggi, 72 g,2 890 $,Éxito
1034,Crema de Pollo,Éxito, 70 g,1 970 $,Éxito
1035,Crema con Verduras con Pollo,La Sopera, 45 g,1 270 $,Éxito
1036,Crema de Tomate,Knorr, 64 g,2 810 $,Éxito
1037,Crema de Ajiaco,Knorr, 51 g,1 980 $,Éxito
1038,Crema de Ajiaco,La Sopera, 69 g,3 000 $,Éxito
1039,Pasta en Conchas,Ekono, 250 g,1 200 $,Éxito
1040,Pasta en Conchas,Conzazoni, 500 g,5 670 $,Éxito
1041,Pasta en Conchas,Pastas La Muñeca, 250 g,1 580 $,Éxito
1042,Pasta en Conchas,Doria, 250 g,1 600 $,Éxito
1043,Pasta en Conchas,Pastas La Muñeca, 250 g,1 580 $,Éxito
1044,Pasta en Conchas,Doria, 250 g,1 710 $,Éxito
1045,Pasta Cabello de Angel,Conzazoni, 500 g,5 770 $,Éxito
1046,Pasta Cabello de Angel,Pastas La Muñeca, 500 g,2 750 $,Éxito
1047,Pasta Cabello de Angel,Pastas La Muñeca, 250 g,1 460 $,Éxito
1048,Pasta Cabello de Angel,Conzazoni, 500 g,5 730 $,Éxito
1049,Pasta Cabello de Angel,Doria, 250 g,1 700 $,Éxito
1050,Pasta Cabello de Angel,Doria, 500 g,3 210 $,Éxito
1051,Ajo en Polvo,El Rey, 55 g, 990 $,Éxito
1052,Ajo en Polvo,Éxito, 60 g,1 420 $,Éxito
1053,Ajo en Polvo,Del Fogón, 58 g,1 420 $,Éxito
1054,Ajo en Polvo,Triguisar, 60 g,1 050 $,Éxito
1055,Mezcla para Natilla,Maizena, 340 g,4 790 $,Éxito
1056,Mezcla para Natilla,Éxito, 300 g,3 010 $,Éxito
1057,Mezcla para Natilla,haz de oros, 300 g,3 830 $,Éxito
1058,Salchichas Viena en Lata,Zenú, 600 g,9 760 $,Éxito
1059,Salchichas Viena en Lata,Éxito, 450 g,5 540 $,Éxito
1060,Salchichas Viena en Lata con Sabor a Limón,Zenú, 150 g,3 660 $,Éxito
1061,Salchichas Viena de Pollo en Lata,Rica, 150 g,3 190 $,Éxito
1062,Salchichas Viena de Pollo en Lata,Zenú, 150 g,3 660 $,Éxito
1063,Salchichas Viena en Lata,Rica, 150 g,2 670 $,Éxito
1064,Salchichas Viena en Lata,Éxito, 150 g,3 524 $,Éxito
1065,Salchichas Viena en Lata,Zenú, 150 g,3 530 $,Éxito
1066,Salchichas Viena de Pollo en Lata,Rica, 450 g,7 580 $,Éxito
1067,Salchichas Viena en Lata,Rica, 450 g,7 690 $,Éxito
1068,Salchichas Viena en Lata,Zenú, 450 g,7 830 $,Éxito
1069,Vinagreta,Smart Chef, 300 g,9 770 $,Éxito
1070,Vinagreta Balsámica,Smart Chef, 300 g,10 730 $,Éxito
1071,Vinagreta de Mango,Pomona, 200 g,6 100 $,Éxito
1072,Vinagreta de Maracuyá,Pomona, 200 g,6 100 $,Éxito
1073,Vinagreta,Smart Chef, 300 g,10 670 $,Éxito
1074,Vinagreta,La Constancia, 325 g,7 300 $,Éxito
1075,Vinagreta,Smart Chef, 330 g,11 000 $,Éxito
1076,Vinagreta Balsámica,Base Cook, 300 g,7 350 $,Éxito
1077,Vinagreta César,Éxito, 235 g,7 640 $,Éxito
1078,Vinagreta César Dietética,Taeq, 230 g,8 300 $,Éxito
1079,Vinagreta,Aderezos, 265 g,5 750 $,Éxito
1080,Vinagreta de Mango,Base Cook, 310 g,6 770 $,Éxito
1081,Vinagreta de Mostaza,Casino, 500 g,8 890 $,Éxito
1082,Vinagreta de Mostaza,Base Cook, 280 g,6 940 $,Éxito
1083,Vinagreta,Éxito, 300 g,6 220 $,Éxito
1084,Vinagreta Dietética,Aderezos, 265 g,5 750 $,Éxito
1085,Vinagreta de Mostaza Dietética,Taeq, 230 g,5 120 $,Éxito
1086,Vinagreta,Aderezos, 270 g,6 280 $,Éxito
1087,Vinagreta Thai,Éxito, 250 g,5 100 $,Éxito
1088,Vinagreta,Aderezos,1 100 g,11 700 $,Éxito
1089,Vinagreta de Mango,Taeq, 250 g,5 480 $,Éxito
1090,Maíz en Mazorca Dulce,del Éxito, 1 kg,5 178 $,Éxito
1091,Ají Encurtido Dulce,Picantos, 200 g,6 120 $,Éxito
1092,Ají Encurtido Dulce,Pepita, 250 g,3 930 $,Éxito
1093,Ají Encurtido Dulce,Éxito, 240 g,3 470 $,Éxito
1094,Ají Encurtido Picante,Picantos, 200 g,6 120 $,Éxito
1095,Ají Encurtido Picante,Éxito, 240 g,3 270 $,Éxito
1096,Ají Encurtido Picante,Pepita, 250 g,4 050 $,Éxito
1097,Caldo de Costilla,Ricostilla, 132 g,4 180 $,Éxito
1098,Caldo de Costilla,Ricostilla, 264 g,7 920 $,Éxito
1099,Caldo de Costilla,Ricostilla, 88 g,2 610 $,Éxito
1100,Caldo de Costilla,Ricostilla, 108 g,3 900 $,Éxito
1101,Caldo de Costilla,Éxito, 92 g,2 520 $,Éxito
1102,Caldo de Costilla,Knorr, 96 g,3 640 $,Éxito
1103,Caldo de Costilla,Maggi, 80 g,2 440 $,Éxito
1104,Caldo de Costilla,Maggi, 120 g,3 380 $,Éxito
1105,Ají Encurtido Medio,Picantos, 200 g,6 120 $,Éxito
1106,Ají Encurtido Medio,Old El Paso, 453 g,19 950 $,Éxito
1107,Ají Encurtido Medio,Old El Paso, 225 g,8 990 $,Éxito
1108,Pasta en Tornillos,Reggia, 500 g,5 990 $,Éxito
1109,Pasta en Tornillos,Doria, 250 g,1 670 $,Éxito
1110,Pasta en Tornillos,De Cecco, 500 g,8 490 $,Éxito
1111,Pasta en Tornillos,Monticello, 500 g,5 680 $,Éxito
1112,Pasta en Tornillos,Conzazoni, 500 g,5 870 $,Éxito
1113,Pasta en Tornillos,Doria, 250 g,2 390 $,Éxito
1114,Pasta en Tornillos,Doria, 500 g,3 850 $,Éxito
1115,Tomates en Lata,Berliza, 200 g,22 500 $,Éxito
1116,Tomates en Lata,Hunts, 794 g,14 000 $,Éxito
1117,Tomates Rehidratados en Conserva,Casino, 270 g,10 490 $,Éxito
1118,Tomates en Lata,Hunts,1 233 g,21 650 $,Éxito
1119,Tomates Rehidratados en Conserva,Berliza, 200 g,25 000 $,Éxito
1120,Fideos,Pastas La Muñeca, 250 g,1 520 $,Éxito
1121,Fideos,Doria, 250 g,2 160 $,Éxito
1122,Tomillo con Tallos,Rapisopas, 7 g,2 881 $,Éxito
1123,Tomillo en Hojas,Kiska, 15 g,3 950 $,Éxito
1124,Tomillo en Hojas,Éxito, 20 g,2 370 $,Éxito
1125,Fideos,Doria, 500 g,3 210 $,Éxito
1126,Fideos,Doria, 250 g,1 550 $,Éxito
1127,Salsa Inglesa,La Constancia, 175 g,4 170 $,Éxito
1128,Salsa Inglesa,Lea & Perrins, 148 g,30 550 $,Éxito
1129,Caldo de Verduras,Maggi, 120 g,3 380 $,Éxito
1130,Caldo de Verduras,Rico, 528 g,13 370 $,Éxito
1131,Champiñones en Salsa,Éxito, 240 g,6 200 $,Éxito
1132,Champiñones en Salsa,Éxito, 240 g,6 200 $,Éxito
1133,Champiñones en Conserva Enteros,Éxito, 230 g,5 870 $,Éxito
1134,Miga de Pan,Bimbo, 500 g,5 540 $,Éxito
1135,Champiñones en Salsa,Setas de Cuiva, 210 g,8 500 $,Éxito
1136,Mezcla para Buñuelos,Maizena, 800 g,10 150 $,Éxito
1137,Tallarines,De Cecco, 500 g,7 990 $,Éxito
1138,Tallarines,Reggia, 500 g,7 990 $,Éxito
1139,Tallarines,Conzazoni, 500 g,5 770 $,Éxito
1140,Tallarines,Barilla, 500 g,12 300 $,Éxito
1141,Litchi en Almíbar,Best Choice, 565 g,11 320 $,Éxito
1142,Tallarines,De Cecco, 250 g,12 140 $,Éxito
1143,Tallarines,Il Castello, 250 g,11 227 $,Éxito
1144,Tallarines,Monticello, 250 g,6 655 $,Éxito
1145,Tallarines,Doria, 400 g,3 400 $,Éxito
1146,Sirope de Arce,Bary, 360 ml,6 830 $,Éxito
1147,Sopa con Fideos con Sabor a Gallina,Aji-no-men, 86 g,1 450 $,Éxito
1148,Sopa con Fideos con Sabor a Costilla,Knorr, 58 g,1 880 $,Éxito
1149,Sopa con Fideos con Sabor a Costilla,Maggi, 65 g,1 520 $,Éxito
1150,Sopa con Fideos con Sabor a Gallina,Maggi, 65 g,1 520 $,Éxito
1151,Sopa con Fideos con Sabor a Costilla,Nissin, 80 g,3 240 $,Éxito
1152,Sopa con Fideos,Aji-no-men, 86 g, 950 $,Éxito
1153,Sopa con Fideos,Aji-no-men, 86 g,1 540 $,Éxito
1154,Sopa con Fideos con Sabor a Pollo,Aji-no-men, 86 g,1 540 $,Éxito
1155,Sopa con Fideos con Sabor a Gallina,Aji-no-men, 80 g,1 340 $,Éxito
1156,Sopa con Fideos con Sabor a Costilla,Aji-no-men, 86 g,1 450 $,Éxito
1157,Sopa con Fideos con Sabor a Pollo,Knorr, 64 g,1 230 $,Éxito
1158,Sopa con Fideos con Sabor a Pollo,Éxito, 65 g,1 370 $,Éxito
1159,Sopa con Fideos con Sabor a Carne,Nissin, 85 g,1 660 $,Éxito
1160,Sopa con Fideos con Sabor a Gallina,Nissin, 85 g,1 960 $,Éxito
1161,Sopa con Fideos con Sabor a Pollo,Nissin, 85 g,1 660 $,Éxito
1162,Tallarines,Barilla, 500 g,7 990 $,Éxito
1163,Tallarines,Pastas La Muñeca, 250 g,1 460 $,Éxito
1164,Tallarines,Doria, 250 g,1 700 $,Éxito
1165,Sopa con Fideos con Sabor a Carne,Aji-no-men, 86 g,1 540 $,Éxito
1166,Salsa de Ají,San Jorge, 60 g,2 220 $,Éxito
